Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
44,128803,0,0,0,0,0,0,0
44,128803,1,47961,0,1457664,5970591744,0,0
44,128804,0,0,0,0,0,0,0
44,128804,1,24289,0,524288,2147483648,0,0
45,128805,0,0,0,0,0,0,0
45,128805,1,51142,0,1048576,4294967296,0,0
45,128803,0,0,0,0,0,0,0
45,128803,1,49010,0,1489408,6100615168,0,0
45,128804,0,0,0,0,0,0,0
45,128804,1,24289,0,524288,2147483648,0,0
46,128805,0,0,0,0,0,0,0
46,128805,1,51142,0,1048576,4294967296,0,0
46,128803,0,0,0,0,0,0,0
46,128803,1,50033,0,1520640,6228541440,0,0
46,128804,0,0,0,0,0,0,0
46,128804,1,24289,0,524288,2147483648,0,0
47,128805,0,0,0,0,0,0,0
47,128805,1,51142,0,1048576,4294967296,0,0
47,128803,0,0,0,0,0,0,0
47,128803,1,51167,0,1552384,6358564864,0,0
47,128804,0,0,0,0,0,0,0
47,128804,1,24289,0,524288,2147483648,0,0
48,128805,0,0,0,0,0,0,0
48,128805,1,51142,0,1048576,4294967296,0,0
48,128803,0,0,0,0,0,0,0
48,128803,1,52499,0,1594368,6530531328,0,0
48,128804,0,0,0,0,0,0,0
48,128804,1,24289,0,524288,2147483648,0,0
49,128805,0,0,0,0,0,0,0
49,128805,1,51142,0,1048576,4294967296,0,0
49,128803,0,0,0,0,0,0,0
49,128803,1,53600,0,1625600,6658457600,0,0
49,128804,0,0,0,0,0,0,0
49,128804,1,24289,0,524288,2147483648,0,0
50,128805,0,0,0,0,0,0,0
50,128805,1,51142,0,1048576,4294967296,0,0
50,128803,0,0,0,0,0,0,0
50,128803,1,54552,0,1656832,6786383872,0,0
50,128804,0,0,0,0,0,0,0
50,128804,1,24289,0,524288,2147483648,0,0
51,128805,0,0,0,0,0,0,0
51,128805,1,51142,0,1048576,4294967296,0,0
51,128803,0,0,0,0,0,0,0
51,128803,1,55601,0,1688576,6916407296,0,0
51,128804,0,0,0,0,0,0,0
51,128804,1,24289,0,524288,2147483648,0,0
52,128805,0,0,0,0,0,0,0
52,128805,1,51142,0,1048576,4294967296,0,0
52,128803,0,0,0,0,0,0,0
52,128803,1,56560,0,1719808,7044333568,0,0
52,128804,0,0,0,0,0,0,0
52,128804,1,24289,0,524288,2147483648,0,0
53,128805,0,0,0,0,0,0,0
53,128805,1,51142,0,1048576,4294967296,0,0
53,128803,0,0,0,0,0,0,0
53,128803,1,57618,0,1751552,7174356992,0,0
53,128804,0,0,0,0,0,0,0
53,128804,1,24289,0,524288,2147483648,0,0
54,128805,0,0,0,0,0,0,0
54,128805,1,51142,0,1048576,4294967296,0,0
54,128803,0,0,0,0,0,0,0
54,128803,1,58965,0,1793536,7346323456,0,0
54,128804,0,0,0,0,0,0,0
54,128804,1,24289,0,524288,2147483648,0,0
55,128805,0,0,0,0,0,0,0
55,128805,1,51142,0,1048576,4294967296,0,0
55,128803,0,0,0,0,0,0,0
55,128803,1,60113,0,1824768,7474249728,0,0
55,128804,0,0,0,0,0,0,0
55,128804,1,24289,0,524288,2147483648,0,0
56,128805,0,0,0,0,0,0,0
56,128805,1,51142,0,1048576,4294967296,0,0
56,128803,0,0,0,0,0,0,0
56,128803,1,61132,0,1856512,7604273152,0,0
56,128804,0,0,0,0,0,0,0
56,128804,1,24289,0,524288,2147483648,0,0
57,128805,0,0,0,0,0,0,0
57,128805,1,51142,0,1048576,4294967296,0,0
57,128803,0,0,0,0,0,0,0
57,128803,1,62240,0,1887744,7732199424,0,0
57,128804,0,0,0,0,0,0,0
57,128804,1,24289,0,524288,2147483648,0,0
58,128805,0,0,0,0,0,0,0
58,128805,1,51142,0,1048576,4294967296,0,0
58,128803,0,0,0,0,0,0,0
58,128803,1,63197,0,1918976,7860125696,0,0
58,128804,0,0,0,0,0,0,0
58,128804,1,24289,0,524288,2147483648,0,0
59,128805,0,0,0,0,0,0,0
59,128805,1,51142,0,1048576,4294967296,0,0
59,128803,0,0,0,0,0,0,0
59,128803,1,64247,0,1950720,7990149120,0,0
59,128804,0,0,0,0,0,0,0
59,128804,1,24289,0,524288,2147483648,0,0
60,128805,0,0,0,0,0,0,0
60,128805,1,51142,0,1048576,4294967296,0,0
60,128803,0,0,0,0,0,0,0
60,128803,1,65276,0,1981952,8118075392,0,0
60,128804,0,0,0,0,0,0,0
60,128804,1,24289,0,524288,2147483648,0,0
61,128805,0,0,0,0,0,0,0
61,128805,1,51142,0,1048576,4294967296,0,0
61,128803,0,0,0,0,0,0,0
61,128803,1,66669,0,2023936,8290041856,0,0
61,128804,0,0,0,0,0,0,0
61,128804,1,24289,0,524288,2147483648,0,0
62,128805,0,0,0,0,0,0,0
62,128805,1,51142,0,1048576,4294967296,0,0
62,128803,0,0,0,0,0,0,0
62,128803,1,67684,0,2055680,8420065280,0,0
62,128804,0,0,0,0,0,0,0
62,128804,1,24289,0,524288,2147483648,0,0
63,128805,0,0,0,0,0,0,0
63,128805,1,51142,0,1048576,4294967296,0,0
63,128803,0,0,0,0,0,0,0
63,128803,1,68842,0,2086912,8547991552,0,0
63,128804,0,0,0,0,0,0,0
63,128804,1,24289,0,524288,2147483648,0,0
64,128805,0,0,0,0,0,0,0
64,128805,1,51142,0,1048576,0,0,0
64,128804,0,0,0,0,0,0,0
64,128804,1,24289,0,524288,2147483648,0,0
65,128804,0,0,0,0,0,0,0
65,128804,1,24289,0,524288,2147483648,0,0
66,128804,0,0,0,0,0,0,0
66,128804,1,24289,0,524288,2147483648,0,0
67,128804,0,0,0,0,0,0,0
67,128804,1,24289,0,524288,2147483648,0,0
68,128804,0,0,0,0,0,0,0
68,128804,1,24289,0,524288,2147483648,0,0
