Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
82,133801,0,0,0,2978960,12882083840,0,0
82,133801,1,2149612,32349424,1209776,8331984896,0,0
83,133809,0,0,0,0,0,0,0
83,133809,1,506765,0,1975296,8090812416,2847932416,0
83,133801,0,0,0,2994288,12882149376,0,0
83,133801,1,2186043,32941872,1194992,8269070336,0,0
84,133809,0,0,0,0,0,0,0
84,133809,1,506765,0,1975296,8090812416,2847932416,0
84,133801,0,0,0,2962140,12882608128,0,0
84,133801,1,2223764,33511120,1227617,8269070336,0,0
85,133809,0,0,0,19456,79691776,0,0
85,133809,1,516554,19456,1992128,8178892800,2938109952,0
85,133801,0,0,0,2970208,12882935808,0,0
85,133801,1,2261961,34121792,1219824,8180989952,2097152,0
86,133809,0,0,0,33792,138412032,0,0
86,133809,1,522245,33792,1996800,8178892800,2940207104,0
86,133801,0,0,0,2981568,12883263488,0,0
86,133801,1,2302257,34746096,1208928,8180989952,4194304,0
87,133809,0,0,0,51200,209715200,0,0
87,133809,1,525517,51200,1996800,8178892800,2942304256,0
87,133801,0,0,0,2988192,12883263488,0,0
87,133801,1,2344003,35379344,1202592,8180989952,6291456,0
88,133809,0,0,0,51200,209715200,0,0
88,133809,1,525517,51200,1996800,8178892800,2942304256,0
88,133801,0,0,0,2963600,12883329024,0,0
88,133801,1,2381987,35944224,1227616,8180989952,6291456,0
89,133809,0,0,0,51200,209715200,0,0
89,133809,1,525517,51200,1996800,8178892800,2942304256,0
89,133801,0,0,0,2984816,12883591168,0,0
89,133801,1,2417204,36544736,1206848,8180989952,6291456,0
90,133809,0,0,0,51200,209715200,0,0
90,133809,1,525517,51200,1996800,8178892800,2942304256,0
90,133801,0,0,0,2975760,12883656704,0,0
90,133801,1,2453650,37126816,1216096,8180989952,6291456,0
91,133809,0,0,0,51200,209715200,0,0
91,133809,1,525517,51200,1996800,8178892800,2942304256,0
91,133801,0,0,0,2933328,12883722240,0,0
91,133801,1,2491032,37693328,1258928,8180989952,6291456,0
92,133809,0,0,0,57504,385875968,0,0
92,133809,1,536302,94208,1990496,8178892800,2944401408,0
92,133801,0,0,0,2951264,12883918848,0,0
92,133801,1,2529645,38300864,1241136,8180989952,8388608,0
93,133809,0,0,0,51200,436207616,0,0
93,133809,1,540989,106496,1996800,8178892800,2946498560,0
93,133801,0,0,0,2983640,12883984384,0,0
93,133801,1,2572723,39033904,1209049,8180989952,10485760,0
94,133809,0,0,0,51200,436207616,0,0
94,133809,1,540989,106496,1996800,8178892800,2946498560,0
94,133801,0,0,0,2975568,12884049920,0,0
94,133801,1,2612032,39634864,1217232,8180989952,10485760,0
95,133809,0,0,0,54464,597688320,0,0
95,133809,1,551431,145920,1993536,8178892800,2948595712,0
95,133801,0,0,0,2976576,12884049920,0,0
95,133801,1,2647417,40212240,1216400,8180989952,12582912,0
96,133809,0,0,0,51200,662700032,0,0
96,133809,1,556963,161792,1996800,8178892800,2950692864,0
96,133801,0,0,0,2978784,12884049920,0,0
96,133801,1,2696422,40994592,1214400,8180989952,14680064,0
97,133809,0,0,0,51200,734003200,0,0
97,133809,1,560428,179200,1996800,8178892800,2952790016,0
97,133801,0,0,0,2987680,12884115456,0,0
97,133801,1,2743881,41767616,1205664,8180989952,16777216,0
98,133809,0,0,0,57024,908066816,0,0
98,133809,1,571252,221696,1990976,8178892800,2954887168,0
98,133801,0,0,0,2993391,12884246528,0,0
98,133801,1,2787126,42465104,1200080,8180989952,18874368,0
99,133809,0,0,0,51200,960495616,0,0
99,133809,1,576149,234496,1996800,8178892800,2956984320,0
99,133801,0,0,0,2997232,12884312064,0,0
99,133801,1,2833187,43201136,1196336,8180989952,20971520,0
100,133809,0,0,0,55392,1126170624,0,0
100,133809,1,586155,274944,1992608,8178892800,2959081472,0
100,133801,0,0,0,2999920,12884377600,0,0
100,133801,1,2880089,43947136,1193712,8178892800,23068672,0
101,133809,0,0,0,51200,1186988032,0,0
101,133809,1,591483,289792,1996800,8178892800,2961178624,0
101,133801,0,0,0,2999216,12884508672,0,0
101,133801,1,2930539,44737344,1194512,8180989952,25165824,0
102,133809,0,0,0,51200,1258291200,0,0
102,133809,1,594359,307200,1996800,8178892800,2963275776,0
102,133801,0,0,0,2996640,12884574208,0,0
102,133801,1,2986005,45588080,1197152,8180989952,27262976,0
103,133809,0,0,0,57152,1432354816,0,0
103,133809,1,605605,349696,1990848,8178892800,2965372928,0
103,133801,0,0,0,2992128,12884574208,0,0
103,133801,1,3020430,46096080,1201680,8180989952,29360128,0
104,133809,0,0,0,51200,1711276032,0,0
104,133809,1,625935,417792,1996800,8178892800,2971664384,0
104,133801,0,0,0,2988912,12884639744,0,0
104,133801,1,3058978,46623632,1204976,8180989952,35651584,0
105,133809,0,0,0,51200,1782579200,0,0
105,133809,1,629143,435200,1996800,8178892800,2973761536,0
105,133801,0,0,0,2988640,12884705280,0,0
105,133801,1,3098874,47256896,1205328,8180989952,37748736,0
106,133809,0,0,0,57024,1956642816,0,0
106,133809,1,640112,477696,1990976,8178892800,2975858688,0
106,133801,0,0,0,2946384,12884705280,0,0
106,133801,1,3133140,47753760,1247636,8180989952,39845888,0
107,133809,0,0,0,57024,1956642816,0,0
107,133809,1,640112,477696,1990976,8178892800,2975858688,0
107,133801,0,0,0,2957760,12884705280,0,0
107,133801,1,3170779,48370704,1236304,8180989952,39845888,0
108,133809,0,0,0,51200,2009071616,0,0
108,133809,1,645142,490496,1996800,8178892800,2977955840,0
108,133801,0,0,0,2962576,12884705280,0,0
108,133801,1,3224322,49225584,1231504,8180989952,41943040,0
109,133809,0,0,0,55488,2174746624,0,0
109,133809,1,656059,530944,1992512,8178892800,2980052992,0
109,133801,0,0,0,2969696,12884705280,0,0
109,133801,1,3264494,49881472,1224448,8180989952,44040192,0
110,133809,0,0,0,51200,2235564032,0,0
110,133809,1,661496,545792,1996800,8178892800,2982150144,0
110,133801,0,0,0,2988848,12884770816,0,0
