Iter,PID,Processor Id,Number of Faults,Evictions,Resident Pages,Physical Memory Allocated,Memory Evicted of other Processes,Thrased Pages
117,112811,1,3442400,53678176,1194736,7912554496,2097152,0
118,112821,0,0,0,44032,180355072,0,0
118,112821,1,508284,44032,1931264,7910457344,4768923648,0
118,112811,0,0,0,3006384,12884901888,0,0
118,112811,1,3478483,54243424,1187920,7912554496,4194304,0
119,112821,0,0,0,74240,304087040,0,0
119,112821,1,516258,74240,1926464,7912554496,4771020800,0
119,112811,0,0,0,2986944,12884901888,0,0
119,112811,1,3515422,54793808,1207360,7910457344,4194304,0
120,112821,0,0,0,82944,339738624,0,0
120,112821,1,518628,82944,1927456,7910457344,4771020800,0
120,112811,0,0,0,2984160,12884901888,0,0
120,112811,1,3552202,55365472,1210144,7912554496,6291456,0
121,112821,0,0,0,99328,406847488,0,0
121,112821,1,523512,99328,1931264,7910457344,4773117952,0
121,112811,0,0,0,3007312,12884901888,0,0
121,112811,1,3588449,55942496,1186992,7912554496,8388608,0
122,112821,0,0,0,99328,406847488,0,0
122,112821,1,523512,99328,1931264,7910457344,4773117952,0
122,112811,0,0,0,3002112,12884901888,0,0
122,112811,1,3624949,56512400,1192192,7912554496,8388608,0
123,112821,0,0,0,116736,478150656,0,0
123,112821,1,526675,116736,1931264,7910457344,4775215104,0
123,112811,0,0,0,3001424,12884901888,0,0
123,112811,1,3662518,57069840,1192880,7912554496,10485760,0
124,112821,0,0,0,116736,478150656,0,0
124,112821,1,526675,116736,1931264,7910457344,4775215104,0
124,112811,0,0,0,3007072,12884901888,0,0
124,112811,1,3699469,57623488,1187232,7912554496,10485760,0
125,112821,0,0,0,116736,478150656,0,0
125,112821,1,526675,116736,1931264,7910457344,4775215104,0
125,112811,0,0,0,3007824,12884901888,0,0
125,112811,1,3734197,58182784,1186480,7912554496,10485760,0
126,112821,0,0,0,116736,478150656,0,0
126,112821,1,526675,116736,1931264,7910457344,4775215104,0
126,112811,0,0,0,2992656,12884901888,0,0
126,112811,1,3769870,58737200,1201648,7912554496,10485760,0
127,112821,0,0,0,116736,478150656,0,0
127,112821,1,526675,116736,1931264,7910457344,4775215104,0
127,112811,0,0,0,2976632,12884901888,0,0
127,112811,1,3807312,59308192,1217680,7912554496,10485760,0
128,112821,0,0,0,123552,656408576,0,0
128,112821,1,537596,160256,1924448,7910457344,4777312256,0
128,112811,0,0,0,2967488,12884901888,0,0
128,112811,1,3846844,59861008,1226816,7912554496,12582912,0
129,112821,0,0,0,116736,704643072,0,0
